"","Sera 1","Sera 2","Distance"
"126","S_74","S_6",2.83165957500785
"127","S_76","S_6",2.15385351578279
"128","S_78","S_6",2.39586005661703
"129","S_80","S_6",4.12318636184314
"130","S_82","S_6",1.90726015554255
"131","S_84","S_6",1.62924253671589
"132","S_86","S_6",2.21865378634409
"133","S_88","S_6",2.37372173463245
"134","S_90","S_6",3.10507976230102
"135","S_92","S_6",1.50008616668282
"136","S_2","S_8",3.22986548565078
"137","S_4","S_8",2.25542456603197
"138","S_6","S_8",0.377907711433134
"139","S_8","S_8",0
"140","S_10","S_8",3.35943006048186
"141","S_12","S_8",3.05269190502707
"142","S_14","S_8",0.574546071982901
"143","S_16","S_8",0.613550397017346
"144","S_18","S_8",1.11873005973239
"145","S_20","S_8",2.98847144662181
"146","S_22","S_8",1.083728395445
"147","S_24","S_8",0.277433829451171
"148","S_28","S_8",2.0014706267941
"149","S_30","S_8",2.89673051039903
"150","S_32","S_8",1.5590555029589
"151","S_34","S_8",2.18997383847098
"152","S_36","S_8",2.50869964638807
"153","S_38","S_8",4.21333905837436
"154","S_40","S_8",2.59026068894321
"155","S_42","S_8",3.56691111312306
"156","S_44","S_8",0.793861524770956
"157","S_46","S_8",1.44738330889401
"158","S_48","S_8",0.752751259970911
"159","S_50","S_8",1.50135726166908
"160","S_52","S_8",1.06806669823832
"161","S_54","S_8",3.48702788273821
"162","S_56","S_8",0.695195620670482
"163","S_58","S_8",3.03523093627555
"164","S_60","S_8",2.29985324188198
"165","S_62","S_8",3.16535572788979
"166","S_64","S_8",1.39849674944337
"167","S_66","S_8",3.22415487063523
"168","S_68","S_8",0.758383906872222
"169","S_70","S_8",1.88251504892771
"170","S_72","S_8",2.94775410372188
"171","S_74","S_8",2.58831457440883
"172","S_76","S_8",1.79738425493594
"173","S_78","S_8",2.03093919625291
"174","S_80","S_8",3.75088774416204
"175","S_82","S_8",1.55369223028763
"176","S_84","S_8",1.39967375028492
"177","S_86","S_8",1.85085052369137
"178","S_88","S_8",2.01886289355643
"179","S_90","S_8",2.76101387690971
"180","S_92","S_8",1.15732498774382
"181","S_2","S_10",0.427517248902176
"182","S_4","S_10",1.44018896106787
"183","S_6","S_10",3.737164647794
"184","S_8","S_10",3.35943006048186
"185","S_10","S_10",0
"186","S_12","S_10",1.53218240742223
"187","S_14","S_10",2.80522511137556
"188","S_16","S_10",3.95521863853912
"189","S_18","S_10",2.25480269102858
"190","S_20","S_10",0.501482776845589
"191","S_22","S_10",2.27750921201615
"192","S_24","S_10",3.15978398691029
"193","S_28","S_10",1.53028625674294
"194","S_30","S_10",1.14410414714641
"195","S_32","S_10",2.01536875183806
"196","S_34","S_10",1.44207267625885
"197","S_36","S_10",1.10082221844377
"198","S_38","S_10",2.95002149827592
"199","S_40","S_10",1.0187058736181
"200","S_42","S_10",0.321458344065716
"201","S_44","S_10",3.06795355038208
"202","S_46","S_10",2.25770838412313
"203","S_48","S_10",2.61185148387177
"204","S_50","S_10",1.90330728080957
"205","S_52","S_10",2.29764036299679
"206","S_54","S_10",0.127663851289443
"207","S_56","S_10",3.00257027114228
"208","S_58","S_10",2.35341910196412
"209","S_60","S_10",1.62467560995844
"210","S_62","S_10",0.223915990367119
"211","S_64","S_10",2.19477649457553
"212","S_66","S_10",0.537827924768144
"213","S_68","S_10",2.60104717033357
"214","S_70","S_10",1.51356805885726
"215","S_72","S_10",0.545326861904238
"216","S_74","S_10",2.82471220955141
"217","S_76","S_10",1.7693836670127
"218","S_78","S_10",1.48435759184242
"219","S_80","S_10",0.657691065816579
"220","S_82","S_10",1.99146606864818
"221","S_84","S_10",2.84246579821503
"222","S_86","S_10",1.60674245663572
"223","S_88","S_10",1.61851427067263
"224","S_90","S_10",1.40903421941017
"225","S_92","S_10",2.43308189539053
"226","S_2","S_12",1.10585120862748
"227","S_4","S_12",2.2178322595241
"228","S_6","S_12",3.39823950180798
"229","S_8","S_12",3.05269190502707
"230","S_10","S_12",1.53218240742223
"231","S_12","S_12",0
"232","S_14","S_12",2.64645250452971
"233","S_16","S_12",3.53178398940153
"234","S_18","S_12",2.22381258634132
"235","S_20","S_12",1.72776230780277
"236","S_22","S_12",2.11355528658411
"237","S_24","S_12",2.96655846254591
"238","S_28","S_12",2.08595746665887
"239","S_30","S_12",2.34906524788549
"240","S_32","S_12",2.37130426481784
"241","S_34","S_12",2.15905851774104
"242","S_36","S_12",2.01022828954704
"243","S_38","S_12",1.57081234829926
"244","S_40","S_12",1.98332368057326
"245","S_42","S_12",1.84643827688108
"246","S_44","S_12",3.14234698194141
"247","S_46","S_12",2.61216907729721
"248","S_48","S_12",2.45613477879829
"249","S_50","S_12",2.07733887758176
"250","S_52","S_12",2.2236188534315
"251","S_54","S_12",1.59354495580143
"252","S_56","S_12",2.45205424638271
"253","S_58","S_12",0.83185230767504
"254","S_60","S_12",2.4700620120915
"255","S_62","S_12",1.35812716753498
"256","S_64","S_12",2.48671728567815
"257","S_66","S_12",1.95593672358737
"258","S_68","S_12",2.40325094066107
"259","S_70","S_12",1.84629438916535
"260","S_72","S_12",1.73850101024686
"261","S_74","S_12",1.42648982914384
"262","S_76","S_12",2.23767594893387
"263","S_78","S_12",2.04494417005718
"264","S_80","S_12",2.18607643159023
"265","S_82","S_12",2.32842597779154
"266","S_84","S_12",3.21781758470921
"267","S_86","S_12",2.01700410352482
"268","S_88","S_12",2.23930102059993
"269","S_90","S_12",2.52974645105796
"270","S_92","S_12",1.89847780631924
"271","S_2","S_14",2.70147689383421
"272","S_4","S_14",1.68429769489368
"273","S_6","S_14",0.943833873283153
"274","S_8","S_14",0.574546071982901
"275","S_10","S_14",2.80522511137556
"276","S_12","S_14",2.64645250452971
"277","S_14","S_14",0
"278","S_16","S_14",1.18804396736137
"279","S_18","S_14",0.551711079189663
"280","S_20","S_14",2.42055826660748
"281","S_22","S_14",0.558189285967549
"282","S_24","S_14",0.355750437783139
"283","S_28","S_14",1.42727756668737
"284","S_30","S_14",2.32532627209557
"285","S_32","S_14",0.995368175061558
"286","S_34","S_14",1.61728170063949
"287","S_36","S_14",1.93415519458322
"288","S_38","S_14",3.93934019371583
"289","S_40","S_14",2.01581393625319
"290","S_42","S_14",3.00249712484954
"291","S_44","S_14",0.592187271971001
"292","S_46","S_14",0.916600156369554
"293","S_48","S_14",0.200535733393612
"294","S_50","S_14",0.928450701241235
"295","S_52","S_14",0.507965333045678
"296","S_54","S_14",2.93247730380855
"297","S_56","S_14",0.715395898629262
"298","S_58","S_14",2.76236618113247
"299","S_60","S_14",1.74103576691702
"300","S_62","S_14",2.61753963912879
"301","S_64","S_14",0.846205784655725
"302","S_66","S_14",2.65213093635681
"303","S_68","S_14",0.243237118832826
"304","S_70","S_14",1.31310046958168
"305","S_72","S_14",2.37918608977703
"306","S_74","S_14",2.44021495599312
"307","S_76","S_14",1.22676389976254
"308","S_78","S_14",1.45644037187809
"309","S_80","S_14",3.17935437101674
"310","S_82","S_14",0.986388794567221
"311","S_84","S_14",1.05262275025748
"312","S_86","S_14",1.27648970903043
"313","S_88","S_14",1.44887703532835
"314","S_90","S_14",2.19798588712065
"315","S_92","S_14",0.84779361125545
"316","S_2","S_16",3.80531102229658
"317","S_4","S_16",2.86760228273211
"318","S_6","S_16",0.274650311244919
"319","S_8","S_16",0.613550397017346
"320","S_10","S_16",3.95521863853912
"321","S_12","S_16",3.53178398940153
"322","S_14","S_16",1.18804396736137
"323","S_16","S_16",0
"324","S_18","S_16",1.72882172833163
"325","S_20","S_16",3.59586843570367
"326","S_22","S_16",1.67853983624636
"327","S_24","S_16",0.869460211058326
"328","S_28","S_16",2.61499369099408
"329","S_30","S_16",3.50886150965039
"330","S_32","S_16",2.16852070861174
"331","S_34","S_16",2.80291998630207
"332","S_36","S_16",3.12214240132575
"333","S_38","S_16",4.55891122509205
"334","S_40","S_16",3.20350352293086
"335","S_42","S_16",4.17091227964402
"336","S_44","S_16",1.29274771186142
"337","S_46","S_16",2.04295183623606
"338","S_48","S_16",1.36204361817457
"339","S_50","S_16",2.11357605180394
"340","S_52","S_16",1.67582350828161
"341","S_54","S_16",4.0828790666307
"342","S_56","S_16",1.08023546544245
"343","S_58","S_16",3.40176152152959
"344","S_60","S_16",2.90515706646116
"345","S_62","S_16",3.75643163879893
"346","S_64","S_16",2.00380816074075
"347","S_66","S_16",3.83492988666079
"348","S_68","S_16",1.36042663812975
"349","S_70","S_16",2.49213466250914
"350","S_72","S_16",3.55571680078316
"351","S_74","S_16",2.85791847515601
"352","S_76","S_16",2.40955332034685
"353","S_78","S_16",2.64447469512935
"354","S_80","S_16",4.36106747761377
"355","S_82","S_16",2.16469948415796
"356","S_84","S_16",1.90226127301149
"357","S_86","S_16",2.46403412181701
"358","S_88","S_16",2.63059644879535
"359","S_90","S_16",3.36815845085696
"360","S_92","S_16",1.64690026167852
"361","S_2","S_18",2.16524303271534
"362","S_4","S_18",1.18340204671681
"363","S_6","S_18",1.49293911819883
"364","S_8","S_18",1.11873005973239
"365","S_10","S_18",2.25480269102858
"366","S_12","S_18",2.22381258634132
"367","S_14","S_18",0.551711079189663
"368","S_16","S_18",1.72882172833163
"369","S_18","S_18",0
"370","S_20","S_18",1.87023169101028
"371","S_22","S_18",0.198324577966477
"372","S_24","S_18",0.905088266258037
"373","S_28","S_18",0.908243842941288
"374","S_30","S_18",1.81651090422484
"375","S_32","S_18",0.564626661635806
"376","S_34","S_18",1.10852430759247
"377","S_36","S_18",1.40239857840774
"378","S_38","S_18",3.62477515228602
"379","S_40","S_18",1.48074791158643
"380","S_42","S_18",2.45101808691037
"381","S_44","S_18",0.922922625408093
"382","S_46","S_18",0.625594817436819
"383","S_48","S_18",0.366792439214765
"384","S_50","S_18",0.388962703913781
"385","S_52","S_18",0.0671659141413871
"386","S_54","S_18",2.38189712189214
"387","S_56","S_18",0.994200860608499
"388","S_58","S_18",2.47438819534017
"389","S_60","S_18",1.28497526405189
"390","S_62","S_18",2.06977413734422
"391","S_64","S_18",0.495919108546351
"392","S_66","S_18",2.1061135250659
"393","S_68","S_18",0.379270795314529
"394","S_70","S_18",0.763789327692447
"395","S_72","S_18",1.82926243721879
"396","S_74","S_18",2.29363526333161
"397","S_76","S_18",0.740826225488416
"398","S_78","S_18",0.931199258422144
"399","S_80","S_18",2.63244694280591
"400","S_82","S_18",0.537208719150147
"401","S_84","S_18",1.07975802226968
"402","S_86","S_18",0.744050699884487
"403","S_88","S_18",0.95872846014866
"404","S_90","S_18",1.72006033274556
"405","S_92","S_18",0.739457235191744
"406","S_2","S_20",0.753667326095508
"407","S_4","S_20",0.946321530383146
"408","S_6","S_20",3.36316605163553
"409","S_8","S_20",2.98847144662181
"410","S_10","S_20",0.501482776845589
"411","S_12","S_20",1.72776230780277
"412","S_14","S_20",2.42055826660748
"413","S_16","S_20",3.59586843570367
"414","S_18","S_20",1.87023169101028
"415","S_20","S_20",0
"416","S_22","S_20",1.92478693100487
"417","S_24","S_20",2.76945709801556
"418","S_28","S_20",1.06739949728953
"419","S_30","S_20",0.682781607173794
"420","S_32","S_20",1.56117233536046
"421","S_34","S_20",0.955928962406493
"422","S_36","S_20",0.60495131722534
"423","S_38","S_20",3.24947952651078
"424","S_40","S_20",0.520174155874474
"425","S_42","S_20",0.590004754123854
"426","S_44","S_20",2.62698450327153
"427","S_46","S_20",1.79357760991545
"428","S_48","S_20",2.23572530174985
"429","S_50","S_20",1.49611399136408
"430","S_52","S_20",1.92064272916142
"431","S_54","S_20",0.60341906650887
"432","S_56","S_20",2.70841694018118
"433","S_58","S_20",2.49446897530188
"434","S_60","S_20",1.12348298899813
"435","S_62","S_20",0.467459968274158
"436","S_64","S_20",1.74393026187094
"437","S_66","S_20",0.285260314488968
"438","S_68","S_20",2.23568948942809
"439","S_70","S_20",1.10756955767845
"440","S_72","S_20",0.0459264693242461
"441","S_74","S_20",2.85047739877078
"442","S_76","S_20",1.30756759988028
"443","S_78","S_20",1.02415891406222
"444","S_80","S_20",0.775560754402864
"445","S_82","S_20",1.54215044942057
"446","S_84","S_20",2.36172285307708
"447","S_86","S_20",1.16966361159878
"448","S_88","S_20",1.13842504161881
"449","S_90","S_20",0.930536622889457
"450","S_92","S_20",2.17067726425777
"451","S_2","S_22",2.15086607511794
"452","S_4","S_22",1.31566134085151
"453","S_6","S_22",1.46160191289726
"454","S_8","S_22",1.083728395445
"455","S_10","S_22",2.27750921201615
"456","S_12","S_22",2.11355528658411
"457","S_14","S_22",0.558189285967549
"458","S_16","S_22",1.67853983624636
"459","S_18","S_22",0.198324577966477
"460","S_20","S_22",1.92478693100487
"461","S_22","S_22",0
"462","S_24","S_22",0.909111106500885
"463","S_28","S_22",1.03107428456992
"464","S_30","S_22",1.93534493310704
"465","S_32","S_22",0.745929276352158
"466","S_34","S_22",1.23607632285997
"467","S_36","S_22",1.50189989779149
"468","S_38","S_22",3.47448974286136
"469","S_40","S_22",1.57473181929568
"470","S_42","S_22",2.49407498347835
"471","S_44","S_22",1.0344826252749
"472","S_46","S_22",0.823617441865461
"473","S_48","S_22",0.357896471833386
"474","S_50","S_22",0.511083343036005
"475","S_52","S_22",0.148300417473534
"476","S_54","S_22",2.40516683687867
"477","S_56","S_22",0.844163106633517
"478","S_58","S_22",2.31389284777024
"479","S_60","S_22",1.44074577399965
"480","S_62","S_22",2.08177305996993
"481","S_64","S_22",0.692424802409163
"482","S_66","S_22",2.17462814303915
"483","S_68","S_22",0.328361464953786
"484","S_70","S_22",0.838730655024703
"485","S_72","S_22",1.88612988042897
"486","S_74","S_22",2.10510816421875
"487","S_76","S_22",0.893313467021152
"488","S_78","S_22",1.04693385323205
"489","S_80","S_22",2.69635059362742
"490","S_82","S_22",0.713974128468423
"491","S_84","S_22",1.26082024886842
"492","S_86","S_22",0.856491788933495
"493","S_88","S_22",1.10261897103491
"494","S_90","S_22",1.86035113039587
"495","S_92","S_22",0.54116567841053
"496","S_2","S_24",3.05658571483853
"497","S_4","S_24",2.00291040086195
"498","S_6","S_24",0.608497574511739
"499","S_8","S_24",0.277433829451171
"500","S_10","S_24",3.15978398691029
"501","S_12","S_24",2.96655846254591
"502","S_14","S_24",0.355750437783139
"503","S_16","S_24",0.869460211058326
"504","S_18","S_24",0.905088266258037
"505","S_20","S_24",2.76945709801556
"506","S_22","S_24",0.909111106500885
"507","S_24","S_24",0
"508","S_28","S_24",1.75797443565539
"509","S_30","S_24",2.64357315283834
"510","S_32","S_24",1.3008017653686
"511","S_34","S_24",1.94073531013789
"512","S_36","S_24",2.26871915151295
"513","S_38","S_24",4.20500289394108
"514","S_40","S_24",2.35226086264955
"515","S_42","S_24",3.35342024658973
"516","S_44","S_24",0.540804738756195
"517","S_46","S_24",1.1759193706076
"518","S_48","S_24",0.55440099567354
"519","S_50","S_24",1.27389632184465
"520","S_52","S_24",0.863434363733527
"521","S_54","S_24",3.28692993836232
"522","S_56","S_24",0.775776330436508
"523","S_58","S_24",3.02430317181005
"524","S_60","S_24",2.03569741490393
"525","S_62","S_24",2.97301609015281
"526","S_64","S_24",1.13442495223522
"527","S_66","S_24",2.99596860108745
"528","S_68","S_24",0.583535279488287
"529","S_70","S_24",1.6621349526564
"530","S_72","S_24",2.72755101180689
"531","S_74","S_24",2.63740661841105
"532","S_76","S_24",1.54545263041023
"533","S_78","S_24",1.79006947044511
"534","S_80","S_24",3.52364175401869
"535","S_82","S_24",1.29876301023746
"536","S_84","S_24",1.13302233907146
"537","S_86","S_24",1.61538075429937
"538","S_88","S_24",1.76522427419747
"539","S_90","S_24",2.49884781709145
"540","S_92","S_24",1.10713304808663
"541","S_2","S_28",1.58521571666154
"542","S_4","S_28",0.288723619513803
"543","S_6","S_28",2.36467610958728
"544","S_8","S_28",2.0014706267941
"545","S_10","S_28",1.53028625674294
"546","S_12","S_28",2.08595746665887
"547","S_14","S_28",1.42727756668737
"548","S_16","S_28",2.61499369099408
"549","S_18","S_28",0.908243842941288
"550","S_20","S_28",1.06739949728953
"551","S_22","S_28",1.03107428456992
"552","S_24","S_28",1.75797443565539
"553","S_28","S_28",0
"554","S_30","S_28",0.908462083016883
"555","S_32","S_28",0.494768201459661
"556","S_34","S_28",0.20578256319565
"557","S_36","S_28",0.512174113695923
"558","S_38","S_28",3.64058270296934
"559","S_40","S_28",0.598033481492469
"560","S_42","S_28",1.65554929160362
"561","S_44","S_28",1.56312660541058
"562","S_46","S_28",0.728171512951898
"563","S_48","S_28",1.26590298757697
"564","S_50","S_28",0.523350389012321
"565","S_52","S_28",0.971009364264754
"566","S_54","S_28",1.64894018184639
"567","S_56","S_28",1.87489599301939
"568","S_58","S_28",2.6194226024081
"569","S_60","S_28",0.477333483679085
"570","S_62","S_28",1.39560331665214
"571","S_64","S_28",0.6782522561349
"572","S_66","S_28",1.25682005853457
"573","S_68","S_28",1.28703081594884
"574","S_70","S_28",0.298526187949411
"575","S_72","S_28",1.02209811749282
"576","S_74","S_28",2.69232154013288
"577","S_76","S_28",0.240338887192553
"578","S_78","S_28",0.0479176445034417
"579","S_80","S_28",1.78200829600338
"580","S_82","S_28",0.479166067591698
"581","S_84","S_28",1.31890822624337
"582","S_86","S_28",0.179452047696619
"583","S_88","S_28",0.155917320481494
"584","S_90","S_28",0.836337624163186
"585","S_92","S_28",1.4596593002275
"586","S_2","S_30",1.43615569007126
"587","S_4","S_30",0.641307564655484
"588","S_6","S_30",3.25206495738418
"589","S_8","S_30",2.89673051039903
"590","S_10","S_30",1.14410414714641
"591","S_12","S_30",2.34906524788549
"592","S_14","S_30",2.32532627209557
"593","S_16","S_30",3.50886150965039
"594","S_18","S_30",1.81651090422484
"595","S_20","S_30",0.682781607173794
"596","S_22","S_30",1.93534493310704
"597","S_24","S_30",2.64357315283834
"598","S_28","S_30",0.908462083016883
"599","S_30","S_30",0
"600","S_32","S_30",1.34401720818995
"601","S_34","S_30",0.70948300334058
"602","S_36","S_30",0.466038599130741
"603","S_38","S_30",3.90007348569148
"604","S_40","S_30",0.429875986406448
"605","S_42","S_30",1.08458250190924
"606","S_44","S_30",2.37507908658281
"607","S_46","S_30",1.5141252071085
"608","S_48","S_30",2.17143998339745
"609","S_50","S_30",1.43136165016379
"610","S_52","S_30",1.87946798166069
"611","S_54","S_30",1.21528637774117
"612","S_56","S_30",2.77656588717018
"613","S_58","S_30",3.06296826445426
"614","S_60","S_30",0.660656064752275
"615","S_62","S_30",1.14960871424976
"616","S_64","S_30",1.51813195417627
"617","S_66","S_30",0.636097403484318
"618","S_68","S_30",2.19490424896884
"619","S_70","S_30",1.12143030916996
"620","S_72","S_30",0.653179440298784
"621","S_74","S_30",3.31713153101759
"622","S_76","S_30",1.09936529869097
"623","S_78","S_30",0.888788344907161
"624","S_80","S_30",1.05473412106781
"625","S_82","S_30",1.34482481926047
"626","S_84","S_30",1.97638443688517
"627","S_86","S_30",1.07908913947548
"628","S_88","S_30",0.878430409057721
"629","S_90","S_30",0.275888277232821
"630","S_92","S_30",2.32306908852017
"631","S_2","S_32",2.03313239486269
"632","S_4","S_32",0.705641671627327
"633","S_6","S_32",1.9090302535603
"634","S_8","S_32",1.5590555029589
"635","S_10","S_32",2.01536875183806
"636","S_12","S_32",2.37130426481784
"637","S_14","S_32",0.995368175061558
"638","S_16","S_32",2.16852070861174
"639","S_18","S_32",0.564626661635806
"640","S_20","S_32",1.56117233536046
"641","S_22","S_32",0.745929276352158
"642","S_24","S_32",1.3008017653686
"643","S_28","S_32",0.494768201459661
"644","S_30","S_32",1.34401720818995
"645","S_32","S_32",0
"646","S_34","S_32",0.650632846750482
"647","S_36","S_32",0.999116344382618
"648","S_38","S_32",3.87689963310196
"649","S_40","S_32",1.08712682357353
"650","S_42","S_32",2.14998830322824
"651","S_44","S_32",1.06866160109899
"652","S_46","S_32",0.255340282763792
"653","S_48","S_32",0.866914838721747
"654","S_50","S_32",0.33253897342677
"655","S_52","S_32",0.631320787125016
"656","S_54","S_32",2.13624596322981
"657","S_56","S_32",1.55414929017192
"658","S_58","S_32",2.78202159027912
"659","S_60","S_32",0.746444286744422
"660","S_62","S_32",1.86805388459069
"661","S_64","S_32",0.183673044718229
"662","S_66","S_32",1.7495313071041
"663","S_68","S_32",0.908267880671227
"664","S_70","S_32",0.558635790754371
"665","S_72","S_32",1.51606093922806
"666","S_74","S_32",2.72227212522158
"667","S_76","S_32",0.25768460841153
"668","S_78","S_32",0.537044256679832
"669","S_80","S_32",2.27286367470438
"670","S_82","S_32",0.0450050260520088
"671","S_84","S_32",0.87493352462584
"672","S_86","S_32",0.41769203813141
"673","S_88","S_32",0.467747268654339
"674","S_90","S_32",1.2029537435562
"675","S_92","S_32",1.26918957695287
"676","S_2","S_34",1.55095766343506
"677","S_4","S_34",0.0861924287100052
"678","S_6","S_34",2.54889943377753
"679","S_8","S_34",2.18997383847098
"680","S_10","S_34",1.44207267625885
"681","S_12","S_34",2.15905851774104
"682","S_14","S_34",1.61728170063949
"683","S_16","S_34",2.80291998630207
"684","S_18","S_34",1.10852430759247
"685","S_20","S_34",0.955928962406493
"686","S_22","S_34",1.23607632285997
"687","S_24","S_34",1.94073531013789
"688","S_28","S_34",0.20578256319565
"689","S_30","S_34",0.70948300334058
"690","S_32","S_34",0.650632846750482
"691","S_34","S_34",0
"692","S_36","S_34",0.359665420885133
"693","S_38","S_34",3.72537254870549
"694","S_40","S_34",0.449006754694142
"695","S_42","S_34",1.5326322226308
"696","S_44","S_34",1.7116109408113
"697","S_46","S_34",0.855410993540942
"698","S_48","S_34",1.46196596939094
"699","S_50","S_34",0.726871500199162
"700","S_52","S_34",1.17227187583159
"701","S_54","S_34",1.5542576730278
"702","S_56","S_34",2.08011253332712
"703","S_58","S_34",2.73947463154548
"704","S_60","S_34",0.320905752865429
"705","S_62","S_34",1.33259760817904
"706","S_64","S_34",0.831878066151364
"707","S_66","S_34",1.11206582191513
"708","S_68","S_34",1.48617041100777
"709","S_70","S_34",0.478156884555706
"710","S_72","S_34",0.910004833940074
"711","S_74","S_34",2.85260256346451
"712","S_76","S_34",0.396364410214982
"713","S_78","S_34",0.200841524008397
"714","S_80","S_34",1.62944275532787
"715","S_82","S_34",0.645009523115091
"716","S_84","S_34",1.40590269288438
"717","S_86","S_34",0.384578607100713
"718","S_88","S_34",0.188554636770547
"719","S_90","S_34",0.631416912031613
"720","S_92","S_34",1.66269308794132
"721","S_2","S_36",1.26000221111332
"722","S_4","S_36",0.341518122007035
"723","S_6","S_36",2.87440431778085
"724","S_8","S_36",2.50869964638807
"725","S_10","S_36",1.10082221844377
"726","S_12","S_36",2.01022828954704
"727","S_14","S_36",1.93415519458322
"728","S_16","S_36",3.12214240132575
"729","S_18","S_36",1.40239857840774
"730","S_20","S_36",0.60495131722534
"731","S_22","S_36",1.50189989779149
"732","S_24","S_36",2.26871915151295
"733","S_28","S_36",0.512174113695923
"734","S_30","S_36",0.466038599130741
"735","S_32","S_36",0.999116344382618
"736","S_34","S_36",0.359665420885133
"737","S_36","S_36",0
"738","S_38","S_36",3.57956537011857
"739","S_40","S_36",0.0893548658195944
"740","S_42","S_36",1.17416616988414
