"","Sera 1","Sera 2","Distance"
"739","S_129","S_110",1.62830010016644
"740","S_130","S_110",1.13610511153127
"741","S_131","S_110",0.639070400281555
"742","S_132","S_110",1.54244074260225
"743","S_133","S_110",0.678608091783482
"744","S_134","S_110",1.66998289575939
"745","S_135","S_110",1.68494828631684
"746","S_136","S_110",1.14561945364516
"747","S_137","S_110",0.382118798138408
"748","S_138","S_110",1.48572722261894
"749","S_93","S_111",0.754619448439169
"750","S_94","S_111",2.19205280835437
"751","S_95","S_111",3.3146035379024
"752","S_97","S_111",3.2778932548116
"753","S_98","S_111",0.38183278278058
"754","S_99","S_111",1.12381227279841
"755","S_100","S_111",2.85574291403744
"756","S_101","S_111",2.92219105358889
"757","S_102","S_111",2.25491498661747
"758","S_103","S_111",1.30896636507936
"759","S_104","S_111",2.62468619547578
"760","S_105","S_111",2.78579496136894
"761","S_106","S_111",2.30921164173593
"762","S_107","S_111",0.529064527318884
"763","S_108","S_111",2.4872491851838
"764","S_109","S_111",1.34913620490945
"765","S_110","S_111",1.75945725348805
"766","S_111","S_111",0
"767","S_112","S_111",1.35902303717346
"768","S_113","S_111",0.549530655651676
"769","S_114","S_111",3.11704924861124
"770","S_115","S_111",2.24601779677026
"771","S_116","S_111",3.49237516703308
"772","S_117","S_111",2.74789282016051
"773","S_119","S_111",2.07558582387734
"774","S_120","S_111",0.378794061076101
"775","S_121","S_111",2.67996484741243
"776","S_122","S_111",0.254910272066119
"777","S_123","S_111",0.594792489933622
"778","S_124","S_111",2.89875695800387
"779","S_125","S_111",0.536232354415335
"780","S_126","S_111",3.02447873056
"781","S_127","S_111",1.1417062867766
"782","S_128","S_111",0.783136249211683
"783","S_129","S_111",0.320477263918004
"784","S_130","S_111",2.53761263799422
"785","S_131","S_111",1.83141153148711
"786","S_132","S_111",0.74962387161842
"787","S_133","S_111",2.20242757850332
"788","S_134","S_111",2.99135868240244
"789","S_135","S_111",3.23028753929408
"790","S_136","S_111",2.28961043716144
"791","S_137","S_111",1.55443140323011
"792","S_138","S_111",2.07638429383804
"793","S_93","S_112",1.49047975808555
"794","S_94","S_112",0.83738858924712
"795","S_95","S_112",2.51544573806289
"796","S_97","S_112",2.35182577360297
"797","S_98","S_112",1.32576393204277
"798","S_99","S_112",1.95892012261959
"799","S_100","S_112",2.07375346847108
"800","S_101","S_112",2.09085543252076
"801","S_102","S_112",1.46683820583725
"802","S_103","S_112",0.107415724623235
"803","S_104","S_112",1.80864549885524
"804","S_105","S_112",1.68908113256075
"805","S_106","S_112",1.17217713807326
"806","S_107","S_112",1.21962219724519
"807","S_108","S_112",1.30197294317054
"808","S_109","S_112",0.406412318423681
"809","S_110","S_112",0.405416085245225
"810","S_111","S_112",1.35902303717346
"811","S_112","S_112",0
"812","S_113","S_112",0.862285217497345
"813","S_114","S_112",2.27220398938406
"814","S_115","S_112",1.23064565053682
"815","S_116","S_112",2.55287246968159
"816","S_117","S_112",1.83734549019822
"817","S_119","S_112",1.26980930715172
"818","S_120","S_112",1.03699136746448
"819","S_121","S_112",1.92550878706912
"820","S_122","S_112",1.43432946266793
"821","S_123","S_112",0.773952969019665
"822","S_124","S_112",1.87111587036543
"823","S_125","S_112",1.21597576165208
"824","S_126","S_112",2.19833080323173
"825","S_127","S_112",0.348567337125659
"826","S_128","S_112",0.582593657272162
"827","S_129","S_112",1.22321856046054
"828","S_130","S_112",1.42556335042594
"829","S_131","S_112",0.780724868140143
"830","S_132","S_112",1.16153753555201
"831","S_133","S_112",0.991876646638015
"832","S_134","S_112",1.95221339676458
"833","S_135","S_112",2.03780583813049
"834","S_136","S_112",1.33865639103933
"835","S_137","S_112",0.29730554511194
"836","S_138","S_112",1.51915563524108
"837","S_93","S_113",1.03773552422808
"838","S_94","S_113",1.69803677519172
"839","S_95","S_113",3.10912204186334
"840","S_97","S_113",3.0173567230431
"841","S_98","S_113",0.46894843011332
"842","S_99","S_113",1.49932070285136
"843","S_100","S_113",2.64748118990661
"844","S_101","S_113",2.69504683490621
"845","S_102","S_113",2.02319757754001
"846","S_103","S_113",0.794035352520383
"847","S_104","S_113",2.39579153841819
"848","S_105","S_113",2.4415846817024
"849","S_106","S_113",1.93711276593778
"850","S_107","S_113",0.402803652191681
"851","S_108","S_113",2.09737215785494
"852","S_109","S_113",0.968893747141307
"853","S_110","S_113",1.26749380732629
"854","S_111","S_113",0.549530655651676
"855","S_112","S_113",0.862285217497345
"856","S_113","S_113",0
"857","S_114","S_113",2.8884605023129
"858","S_115","S_113",1.92266391225318
"859","S_116","S_113",3.22911836795636
"860","S_117","S_113",2.4832918791951
"861","S_119","S_113",1.82752891025885
"862","S_120","S_113",0.180824176702091
"863","S_121","S_113",2.47803606796278
"864","S_122","S_113",0.574028439338422
"865","S_123","S_113",0.127762960486232
"866","S_124","S_113",2.5872681991618
"867","S_125","S_113",0.402182515653346
"868","S_126","S_113",2.80183839703502
"869","S_127","S_113",0.738572677666295
"870","S_128","S_113",0.365059608851608
"871","S_129","S_113",0.36102882608286
"872","S_130","S_113",2.18179441382272
"873","S_131","S_113",1.47392986291745
"874","S_132","S_113",0.471628867250729
"875","S_133","S_113",1.7953485202229
"876","S_134","S_113",2.67639823446826
"877","S_135","S_113",2.84574546606235
"878","S_136","S_113",1.99402774476915
"879","S_137","S_113",1.02026869543946
"880","S_138","S_113",1.92702085386988
"881","S_93","S_114",2.62282379371212
"882","S_94","S_114",1.94117342645525
"883","S_95","S_114",0.253374025080506
"884","S_97","S_114",0.246788092105173
"885","S_98","S_114",3.31265611187993
"886","S_99","S_114",2.78940270689056
"887","S_100","S_114",0.27743465954646
"888","S_101","S_114",0.195040829853127
"889","S_102","S_114",0.8680701526625
"890","S_103","S_114",2.37939293049837
"891","S_104","S_114",0.494574506694022
"892","S_105","S_114",0.794296770012377
"893","S_106","S_114",1.18504778632849
"894","S_107","S_114",3.28997601588699
"895","S_108","S_114",1.17744246818372
"896","S_109","S_114",1.95800744076308
"897","S_110","S_114",2.0587415390364
"898","S_111","S_114",3.11704924861124
"899","S_112","S_114",2.27220398938406
"900","S_113","S_114",2.8884605023129
"901","S_114","S_114",0
"902","S_115","S_114",1.04882611553994
"903","S_116","S_114",0.423191193788734
"904","S_117","S_114",0.439568378494762
"905","S_119","S_114",1.06102008497155
"906","S_120","S_114",2.99719812673229
"907","S_121","S_114",0.450070828784446
"908","S_122","S_114",3.32429942009302
"909","S_123","S_114",2.76122277228365
"910","S_124","S_114",0.561333420765877
"911","S_125","S_114",3.28987583509667
"912","S_126","S_114",0.0965223006228376
"913","S_127","S_114",2.18112252601122
"914","S_128","S_114",2.52619537534693
"915","S_129","S_114",3.18606095639275
"916","S_130","S_114",0.973925625097242
"917","S_131","S_114",1.49164754033319
"918","S_132","S_114",3.32524928615803
"919","S_133","S_114",1.40835681932821
"920","S_134","S_114",0.554185710223048
"921","S_135","S_114",1.0392227814009
"922","S_136","S_114",0.933560124865115
"923","S_137","S_114",2.42383113691698
"924","S_138","S_114",1.07464060204319
"925","S_93","S_115",1.93199091966751
"926","S_94","S_115",0.978202363835737
"927","S_95","S_115",1.29760462724781
"928","S_97","S_115",1.12214621521971
"929","S_98","S_115",2.37470450808969
"930","S_99","S_115",2.24609700681718
"931","S_100","S_115",0.882351512767952
"932","S_101","S_115",0.877044863153092
"933","S_102","S_115",0.411426727059084
"934","S_103","S_115",1.33805880286449
"935","S_104","S_115",0.624569317239967
"936","S_105","S_115",0.543201636079292
"937","S_106","S_115",0.24356461841392
"938","S_107","S_115",2.32416727080444
"939","S_108","S_115",0.405405768974614
"940","S_109","S_115",0.956995826255031
"941","S_110","S_115",1.01559245012112
"942","S_111","S_115",2.24601779677026
"943","S_112","S_115",1.23064565053682
"944","S_113","S_115",1.92266391225318
"945","S_114","S_115",1.04882611553994
"946","S_115","S_115",0
"947","S_116","S_115",1.32619906960163
"948","S_117","S_115",0.610027076658917
"949","S_119","S_115",0.349648668136258
"950","S_120","S_115",2.05555347800336
"951","S_121","S_115",0.76680057255108
"952","S_122","S_115",2.41894942693383
"953","S_123","S_115",1.79958122815048
"954","S_124","S_115",0.664604574513806
"955","S_125","S_115",2.32291363806022
"956","S_126","S_115",0.981974925155623
"957","S_127","S_115",1.18779894743815
"958","S_128","S_115",1.55836247307856
"959","S_129","S_115",2.25152456874954
"960","S_130","S_115",0.322775652729217
"961","S_131","S_115",0.458587103459122
"962","S_132","S_115",2.32932787357502
"963","S_133","S_115",0.425030556128535
"964","S_134","S_115",0.754120622499126
"965","S_135","S_115",1.02462023824871
"966","S_136","S_115",0.141267545859577
"967","S_137","S_115",1.37547245104061
"968","S_138","S_115",0.722549607247817
"969","S_93","S_116",3.02849286971691
"970","S_94","S_116",2.10133163110416
"971","S_95","S_116",0.409950731979913
"972","S_97","S_116",0.214494929635001
"973","S_98","S_116",3.66693413008089
"974","S_99","S_116",3.20878459867321
"975","S_100","S_116",0.697812371829996
"976","S_101","S_116",0.598031230427105
"977","S_102","S_116",1.23886724386671
"978","S_103","S_116",2.66006989626461
"979","S_104","S_116",0.877368064056518
"980","S_105","S_116",0.91438891467561
"981","S_106","S_116",1.40153401765352
"982","S_107","S_116",3.63192024404191
"983","S_108","S_116",1.33641247825927
"984","S_109","S_116",2.27552280354156
"985","S_110","S_116",2.29120809965139
"986","S_111","S_116",3.49237516703308
"987","S_112","S_116",2.55287246968159
"988","S_113","S_116",3.22911836795636
"989","S_114","S_116",0.423191193788734
"990","S_115","S_116",1.32619906960163
"991","S_116","S_116",0
"992","S_117","S_116",0.747679348720771
"993","S_119","S_116",1.41786174976968
"994","S_120","S_116",3.3488173945803
"995","S_121","S_116",0.864247764784483
"996","S_122","S_116",3.69035065822623
"997","S_123","S_116",3.10329309704343
"998","S_124","S_116",0.693900356426283
"999","S_125","S_116",3.63125336159214
"1000","S_126","S_116",0.517675981677795
"1001","S_127","S_116",2.50435185660675
"1002","S_128","S_116",2.8642898117081
"1003","S_129","S_116",3.54122806164418
"1004","S_130","S_116",1.1570217910145
"1005","S_131","S_116",1.78447123993522
"1006","S_132","S_116",3.65027499193279
"1007","S_133","S_116",1.61530129496309
"1008","S_134","S_116",0.629000343953667
"1009","S_135","S_116",0.934134235994792
"1010","S_136","S_116",1.23731982424191
"1011","S_137","S_116",2.66898510933119
"1012","S_138","S_116",1.48366568917594
"1013","S_93","S_117",2.31528668289157
"1014","S_94","S_117",1.51736348769384
"1015","S_95","S_117",0.690694087283541
"1016","S_97","S_117",0.534474346260474
"1017","S_98","S_117",2.91933297106625
"1018","S_99","S_117",2.53998159002688
"1019","S_100","S_117",0.333735297021281
"1020","S_101","S_117",0.283140134627684
"1021","S_102","S_117",0.504637821572236
"1022","S_103","S_117",1.94469870585538
"1023","S_104","S_117",0.214133365509613
"1024","S_105","S_117",0.454954034179819
"1025","S_106","S_117",0.751926910334824
"1026","S_107","S_117",2.88601373300493
"1027","S_108","S_117",0.769084252456072
"1028","S_109","S_117",1.53650904875046
"1029","S_110","S_117",1.61939035048908
"1030","S_111","S_117",2.74789282016051
"1031","S_112","S_117",1.83734549019822
"1032","S_113","S_117",2.4832918791951
"1033","S_114","S_117",0.439568378494762
"1034","S_115","S_117",0.610027076658917
"1035","S_116","S_117",0.747679348720771
"1036","S_117","S_117",0
"1037","S_119","S_117",0.672321002760197
"1038","S_120","S_117",2.60134064177988
"1039","S_121","S_117",0.329013061631256
"1040","S_122","S_117",2.94332327944797
"1041","S_123","S_117",2.35708831992234
"1042","S_124","S_117",0.29705085136079
"1043","S_125","S_117",2.88547349922857
"1044","S_126","S_117",0.380085654947631
"1045","S_127","S_117",1.76330552122504
"1046","S_128","S_117",2.11881260512071
"1047","S_129","S_117",2.79357955082023
"1048","S_130","S_117",0.561988047664007
"1049","S_131","S_117",1.05819870058358
"1050","S_132","S_117",2.90975706586039
"1051","S_133","S_117",0.975170265384224
"1052","S_134","S_117",0.366167100648365
"1053","S_135","S_117",0.874524907170412
"1054","S_136","S_117",0.500707203408405
"1055","S_137","S_117",1.98440014225935
"1056","S_138","S_117",0.806121753151782
"1057","S_93","S_119",1.66993169734174
"1058","S_94","S_119",1.23628572211123
"1059","S_95","S_119",1.28439802959728
"1060","S_97","S_119",1.20357562735564
"1061","S_98","S_119",2.25394154086287
"1062","S_99","S_119",1.9439136720691
"1063","S_100","S_119",0.825580258172274
"1064","S_101","S_119",0.867544273950481
"1065","S_102","S_119",0.200558708548213
"1066","S_103","S_119",1.37358903217309
"1067","S_104","S_119",0.568689118129198
"1068","S_105","S_119",0.814312439510956
"1069","S_106","S_119",0.583518210137301
"1070","S_107","S_119",2.22895595314376
"1071","S_108","S_119",0.755041044660455
"1072","S_109","S_119",0.914584987911217
"1073","S_110","S_119",1.16198128459532
"1074","S_111","S_119",2.07558582387734
"1075","S_112","S_119",1.26980930715172
"1076","S_113","S_119",1.82752891025885
"1077","S_114","S_119",1.06102008497155
"1078","S_115","S_119",0.349648668136258
"1079","S_116","S_119",1.41786174976968
"1080","S_117","S_119",0.672321002760197
"1081","S_119","S_119",0
"1082","S_120","S_119",1.93741600981256
"1083","S_121","S_119",0.664212268585577
"1084","S_122","S_119",2.27273941262971
"1085","S_123","S_119",1.70023554182122
"1086","S_124","S_119",0.853855904432419
"1087","S_125","S_119",2.2288596040315
"1088","S_126","S_119",0.974522491384585
"1089","S_127","S_119",1.1293735280523
"1090","S_128","S_119",1.46584007814255
"1091","S_129","S_119",2.12763325773856
"1092","S_130","S_119",0.649926606940527
"1093","S_131","S_119",0.523685820360631
"1094","S_132","S_119",2.26779425694511
"1095","S_133","S_119",0.717665648191295
"1096","S_134","S_119",0.947265404192705
"1097","S_135","S_119",1.31953982561384
"1098","S_136","S_119",0.279178790674071
"1099","S_137","S_119",1.47595792469423
"1100","S_138","S_119",0.383856728213607
"1101","S_93","S_120",0.962026096592897
"1102","S_94","S_120",1.87403716057361
"1103","S_95","S_120",3.21161233803885
"1104","S_97","S_120",3.13578939773929
"1105","S_98","S_120",0.319233574967903
"1106","S_99","S_120",1.40201039277432
"1107","S_100","S_120",2.7493780890672
"1108","S_101","S_120",2.80275510382195
"1109","S_102","S_120",2.12933009798867
"1110","S_103","S_120",0.97230529740339
"1111","S_104","S_120",2.50290533414912
"1112","S_105","S_120",2.58224083082188
"1113","S_106","S_120",2.08388267662674
"1114","S_107","S_120",0.316953529178558
"1115","S_108","S_120",2.24948186942615
"1116","S_109","S_120",1.11134744282276
"1117","S_110","S_120",1.44239128701225
"1118","S_111","S_120",0.378794061076101
"1119","S_112","S_120",1.03699136746448
"1120","S_113","S_120",0.180824176702091
"1121","S_114","S_120",2.99719812673229
"1122","S_115","S_120",2.05555347800336
"1123","S_116","S_120",3.3488173945803
"1124","S_117","S_120",2.60134064177988
"1125","S_119","S_120",1.93741600981256
"1126","S_120","S_120",0
"1127","S_121","S_120",2.57736530145805
"1128","S_122","S_120",0.397415791610913
"1129","S_123","S_120",0.269161044462148
"1130","S_124","S_120",2.71916869037683
"1131","S_125","S_120",0.319806583859788
"1132","S_126","S_120",2.90855165565145
"1133","S_127","S_120",0.884781665489058
"1134","S_128","S_120",0.504590285787821
"1135","S_129","S_120",0.197129916090569
"1136","S_130","S_120",2.32489914776806
"1137","S_131","S_120",1.61423479503071
"1138","S_132","S_120",0.469673064038107
"1139","S_133","S_120",1.95110168589596
"1140","S_134","S_120",2.80951618411579
"1141","S_135","S_120",2.99804850044644
"1142","S_136","S_120",2.11914289869464
"1143","S_137","S_120",1.20106977955632
"1144","S_138","S_120",2.00700887063474
"1145","S_93","S_121",2.17289873813424
"1146","S_94","S_121",1.73717763962859
"1147","S_95","S_121",0.635683579924842
"1148","S_97","S_121",0.661753325162408
"1149","S_98","S_121",2.88972733342491
"1150","S_99","S_121",2.34485505300065
"1151","S_100","S_121",0.176532951996559
"1152","S_101","S_121",0.266761236152261
"1153","S_102","S_121",0.463656367365312
"1154","S_103","S_121",2.03081734116755
"1155","S_104","S_121",0.152196134701822
"1156","S_105","S_121",0.777231516636912
"1157","S_106","S_121",0.968731698740863
"1158","S_107","S_121",2.87671297328469
"1159","S_108","S_121",1.03474807527921
"1160","S_109","S_121",1.57875839505699
"1161","S_110","S_121",1.76926793284505
"1162","S_111","S_121",2.67996484741243
"1163","S_112","S_121",1.92550878706912
"1164","S_113","S_121",2.47803606796278
"1165","S_114","S_121",0.450070828784446
"1166","S_115","S_121",0.76680057255108
"1167","S_116","S_121",0.864247764784483
"1168","S_117","S_121",0.329013061631256
"1169","S_119","S_121",0.664212268585577
"1170","S_120","S_121",2.57736530145805
"1171","S_121","S_121",0
"1172","S_122","S_121",2.89289496784799
"1173","S_123","S_121",2.35029905614253
"1174","S_124","S_121",0.622295891884381
"1175","S_125","S_121",2.87706914093715
"1176","S_126","S_121",0.353767959675882
"1177","S_127","S_121",1.79257570214241
"1178","S_128","S_121",2.12025354531206
"1179","S_129","S_121",2.76284300774174
"1180","S_130","S_121",0.833869222083059
"1181","S_131","S_121",1.15426470991874
"1182","S_132","S_121",2.92589340899168
"1183","S_133","S_121",1.18194302114439
"1184","S_134","S_121",0.6805453591963
"1185","S_135","S_121",1.19924308431816
"1186","S_136","S_121",0.628408879597996
"1187","S_137","S_121",2.11152190821386
"1188","S_138","S_121",0.624697847988856
"1189","S_93","S_122",1.00824291975866
"1190","S_94","S_122",2.27118482658077
"1191","S_95","S_122",3.52853145176533
"1192","S_97","S_122",3.47620517206602
"1193","S_98","S_122",0.186124679104219
"1194","S_99","S_122",1.35770853816051
"1195","S_100","S_122",3.06766107995636
"1196","S_101","S_122",3.12926042284433
"1197","S_102","S_122",2.4578991186051
"1198","S_103","S_122",1.36805553614505
"1199","S_104","S_122",2.83020547398573
"1200","S_105","S_122",2.95279882760697
"1201","S_106","S_122",2.46241084327637
"1202","S_107","S_122",0.36582757329551
"1203","S_108","S_122",2.63289468697131
"1204","S_109","S_122",1.49079668354306
"1205","S_110","S_122",1.83974290560845
"1206","S_111","S_122",0.254910272066119
"1207","S_112","S_122",1.43432946266793
"1208","S_113","S_122",0.574028439338422
"1209","S_114","S_122",3.32429942009302
"1210","S_115","S_122",2.41894942693383
"1211","S_116","S_122",3.69035065822623
"1212","S_117","S_122",2.94332327944797
"1213","S_119","S_122",2.27273941262971
"1214","S_120","S_122",0.397415791610913
"1215","S_121","S_122",2.89289496784799
"1216","S_122","S_122",0
"1217","S_123","S_122",0.664500672654085
"1218","S_124","S_122",3.07881104888164
"1219","S_125","S_122",0.373678784407314
"1220","S_126","S_122",3.23309895144315
"1221","S_127","S_122",1.26942799161526
"1222","S_128","S_122",0.891669004599054
"1223","S_129","S_122",0.221640177691481
"1224","S_130","S_122",2.6988834652852
"1225","S_131","S_122",1.9880623957779
"1226","S_132","S_122",0.591160986896107
"1227","S_133","S_122",2.33837488309429
"1228","S_134","S_122",3.1704168761071
"1229","S_135","S_122",3.38055331126548
"1230","S_136","S_122",2.47280743587265
"1231","S_137","S_122",1.58947971730873
"1232","S_138","S_122",2.29882648079341
"1233","S_93","S_123",0.979795913033772
"1234","S_94","S_123",1.61121324960417
"1235","S_95","S_123",2.98150698598312
"1236","S_97","S_123",2.89129690586469
"1237","S_98","S_123",0.581032925193986
"1238","S_99","S_123",1.45202267279972
"1239","S_100","S_123",2.51982010684764
"1240","S_101","S_123",2.56770926030372
"1241","S_102","S_123",1.89567856350445
"1242","S_103","S_123",0.716461817509022
"1243","S_104","S_123",2.26838008443087
"1244","S_105","S_123",2.3213743503885
"1245","S_106","S_123",1.81951564796062
"1246","S_107","S_123",0.529098828711305
"1247","S_108","S_123",1.98280770810196
"1248","S_109","S_123",0.848567916716236
"1249","S_110","S_123",1.17863556747728
"1250","S_111","S_123",0.594792489933622
"1251","S_112","S_123",0.773952969019665
"1252","S_113","S_123",0.127762960486232
"1253","S_114","S_123",2.76122277228365
"1254","S_115","S_123",1.79958122815048
"1255","S_116","S_123",3.10329309704343
"1256","S_117","S_123",2.35708831992234
"1257","S_119","S_123",1.70023554182122
"1258","S_120","S_123",0.269161044462148
"1259","S_121","S_123",2.35029905614253
"1260","S_122","S_123",0.664500672654085
"1261","S_123","S_123",0
"1262","S_124","S_123",2.46409352567463
"1263","S_125","S_123",0.528787556460265
"1264","S_126","S_123",2.67443892882579
"1265","S_127","S_123",0.619649607708655
"1266","S_128","S_123",0.241354629572118
"1267","S_129","S_123",0.464451596331332
"1268","S_130","S_123",2.06254416816225
"1269","S_131","S_123",1.35318955046798
"1270","S_132","S_123",0.594014261343916
"1271","S_133","S_123",1.68313018131005
"1272","S_134","S_123",2.55360239306618
"1273","S_135","S_123",2.73143303378233
"1274","S_136","S_123",1.8689886398817
"1275","S_137","S_123",0.959798340967986
"1276","S_138","S_123",1.80016406756008
"1277","S_93","S_124",2.52361864646282
"1278","S_94","S_124",1.41834943658574
"1279","S_95","S_124",0.801817471958153
"1280","S_97","S_124",0.516169621290965
"1281","S_98","S_124",3.03839041002678
"1282","S_99","S_124",2.78013811108695
"1283","S_100","S_124",0.586077026151626
"1284","S_101","S_124",0.493173316739445
"1285","S_102","S_124",0.72922920918745
"1286","S_103","S_124",1.97774846858258
"1287","S_104","S_124",0.509621284506776
"1288","S_105","S_124",0.237038757697947
"1289","S_106","S_124",0.708943569394277
"1290","S_107","S_124",2.98871959792867
"1291","S_108","S_124",0.648564829242132
"1292","S_109","S_124",1.6209595852945
"1293","S_110","S_124",1.59781568637628
"1294","S_111","S_124",2.89875695800387
"1295","S_112","S_124",1.87111587036543
"1296","S_113","S_124",2.5872681991618
"1297","S_114","S_124",0.561333420765877
"1298","S_115","S_124",0.664604574513806
"1299","S_116","S_124",0.693900356426283
"1300","S_117","S_124",0.29705085136079
"1301","S_119","S_124",0.853855904432419
"1302","S_120","S_124",2.71916869037683
"1303","S_121","S_124",0.622295891884381
"1304","S_122","S_124",3.07881104888164
"1305","S_123","S_124",2.46409352567463
"1306","S_124","S_124",0
"1307","S_125","S_124",2.98743857778429
"1308","S_126","S_124",0.550226792505988
"1309","S_127","S_124",1.85191597658772
"1310","S_128","S_124",2.22291695134619
"1311","S_129","S_124",2.91477359234495
"1312","S_130","S_124",0.463185367189311
"1313","S_131","S_124",1.11878119882904
"1314","S_132","S_124",2.99069942162051
"1315","S_133","S_124",0.921401095165249
"1316","S_134","S_124",0.0936449312029871
"1317","S_135","S_124",0.577678594139388
"1318","S_136","S_124",0.609719819928977
"1319","S_137","S_124",1.97651140075049
"1320","S_138","S_124",1.06650175156449
"1321","S_93","S_125",1.24171355237392
"1322","S_94","S_125",2.03464078180968
"1323","S_95","S_125",3.50924858025264
"1324","S_97","S_125",3.41953412770543
"1325","S_98","S_125",0.188172927337932
"1326","S_99","S_125",1.65076225842428
"1327","S_100","S_125",3.04733042317366
"1328","S_101","S_125",3.09624682589632
"1329","S_102","S_125",2.42387350059383
"1330","S_103","S_125",1.13204891094696
"1331","S_104","S_125",2.79680472614958
"1332","S_105","S_125",2.83806008850598
"1333","S_106","S_125",2.33020867092901
"1334","S_107","S_125",0.00785357077576206
"1335","S_108","S_125",2.48539770211794
"1336","S_109","S_125",1.36719373376867
"1337","S_110","S_125",1.6136390888002
"1338","S_111","S_125",0.536232354415335
"1339","S_112","S_125",1.21597576165208
"1340","S_113","S_125",0.402182515653346
"1341","S_114","S_125",3.28987583509667
"1342","S_115","S_125",2.32291363806022
"1343","S_116","S_125",3.63125336159214
"1344","S_117","S_125",2.88547349922857
"1345","S_119","S_125",2.2288596040315
"1346","S_120","S_125",0.319806583859788
"1347","S_121","S_125",2.87706914093715
"1348","S_122","S_125",0.373678784407314
"1349","S_123","S_125",0.528787556460265
"1350","S_124","S_125",2.98743857778429
"1351","S_125","S_125",0
"1352","S_126","S_125",3.20287035459804
"1353","S_127","S_125",1.13622835878409
"1354","S_128","S_125",0.767004735297702
"1355","S_129","S_125",0.218328735993134
"1356","S_130","S_125",2.57707449226513
"1357","S_131","S_125",1.87186750421003
"1358","S_132","S_125",0.219361572612693
"1359","S_133","S_125",2.18009984372061
"1360","S_134","S_125",3.07612880771619
"1361","S_135","S_125",3.23233444413138
"1362","S_136","S_125",2.39586294611207
"1363","S_137","S_125",1.31669758141198
"1364","S_138","S_125",2.31713694976229
"1365","S_93","S_126",2.52664600921215
"1366","S_94","S_126",1.89531953514819
"1367","S_95","S_126",0.317145588484419
"1368","S_97","S_126",0.33064901162242
"1369","S_98","S_126",3.223396319844
"1370","S_99","S_126",2.69323204146051
"1371","S_100","S_126",0.18105984777585
"1372","S_101","S_126",0.108038933584406
"1373","S_102","S_126",0.779342611700012
"1374","S_103","S_126",2.30529140564707
"1375","S_104","S_126",0.406065952517182
"1376","S_105","S_126",0.774464501987836
"1377","S_106","S_126",1.13190279945944
"1378","S_107","S_126",3.20286968045076
"1379","S_108","S_126",1.13867993842813
"1380","S_109","S_126",1.87709718921607
"1381","S_110","S_126",1.99597966890852
"1382","S_111","S_126",3.02447873056
"1383","S_112","S_126",2.19833080323173
"1384","S_113","S_126",2.80183839703502
"1385","S_114","S_126",0.0965223006228376
"1386","S_115","S_126",0.981974925155623
"1387","S_116","S_126",0.517675981677795
"1388","S_117","S_126",0.380085654947631
"1389","S_119","S_126",0.974522491384585
"1390","S_120","S_126",2.90855165565145
"1391","S_121","S_126",0.353767959675882
"1392","S_122","S_126",3.23309895144315
"1393","S_123","S_126",2.67443892882579
"1394","S_124","S_126",0.550226792505988
"1395","S_125","S_126",3.20287035459804
"1396","S_126","S_126",0
"1397","S_127","S_126",2.09862105917566
"1398","S_128","S_126",2.44035702705343
"1399","S_129","S_126",3.09670751871344
"1400","S_130","S_126",0.932671514555792
"1401","S_131","S_126",1.41767875166806
"1402","S_132","S_126",3.24120156996168
"1403","S_133","S_126",1.3552058650068
"1404","S_134","S_126",0.559319523401235
"1405","S_135","S_126",1.06509983127109
"1406","S_136","S_126",0.861272318445195
"1407","S_137","S_126",2.35720675957549
"1408","S_138","S_126",0.978440431603593
"1409","S_93","S_127",1.15763543541047
"1410","S_94","S_127",1.08406577139189
"1411","S_95","S_127",2.41176697429667
"1412","S_97","S_127",2.29473636060984
"1413","S_98","S_127",1.20050110508316
"1414","S_99","S_127",1.61893549142635
"1415","S_100","S_127",1.95477734309859
"1416","S_101","S_127",1.99076074908718
"1417","S_102","S_127",1.32957160158002
"1418","S_103","S_127",0.391417645595375
"1419","S_104","S_127",1.69517557271329
"1420","S_105","S_127",1.70302310900139
"1421","S_106","S_127",1.19987738376958
"1422","S_107","S_127",1.13774000415266
"1423","S_108","S_127",1.3649113388358
"1424","S_109","S_127",0.231017375796446
"1425","S_110","S_127",0.667286916190591
"1426","S_111","S_127",1.1417062867766
"1427","S_112","S_127",0.348567337125659
"1428","S_113","S_127",0.738572677666295
"1429","S_114","S_127",2.18112252601122
"1430","S_115","S_127",1.18779894743815
"1431","S_116","S_127",2.50435185660675
"1432","S_117","S_127",1.76330552122504
"1433","S_119","S_127",1.1293735280523
"1434","S_120","S_127",0.884781665489058
"1435","S_121","S_127",1.79257570214241
"1436","S_122","S_127",1.26942799161526
"1437","S_123","S_127",0.619649607708655
"1438","S_124","S_127",1.85191597658772
"1439","S_125","S_127",1.13622835878409
"1440","S_126","S_127",2.09862105917566
"1441","S_127","S_127",0
"1442","S_128","S_127",0.380191446402632
"1443","S_129","S_127",1.08181183367879
"1444","S_130","S_127",1.44335207200114
"1445","S_131","S_127",0.73573321057559
"1446","S_132","S_127",1.14648323208887
"1447","S_133","S_127",1.06897882194998
"1448","S_134","S_127",1.9401869338844
"1449","S_135","S_127",2.11337869800854
"1450","S_136","S_127",1.26704179797058
"1451","S_137","S_127",0.644288529547023
"1452","S_138","S_127",1.30524880769162
"1453","S_93","S_128",0.985105819560674
"1454","S_94","S_128",1.40970691592283
